,Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight,Predicted Price,Model Split,Accuracy
715,8490,62,90000,Petrol,110,0,0,1600,3,1050,,Train Data,8490
716,8750,60,89576,Petrol,110,0,0,1600,4,1035,,Train Data,8750
717,9750,64,89145,Petrol,86,1,0,1300,3,1025,,Train Data,9750
718,9950,63,89000,Petrol,110,1,0,1600,5,1085,,Train Data,9950
719,8500,68,88807,Petrol,110,0,0,1600,3,1050,,Train Data,8500
720,8450,63,88685,Petrol,110,0,0,1600,5,1070,,Train Data,8450
721,7900,62,88667,Petrol,110,1,0,1600,4,1040,,Train Data,7900
722,8750,57,88480,Petrol,110,1,0,1600,3,1050,,Train Data,8750
723,7950,61,88127,Petrol,86,0,0,1300,3,1015,,Train Data,7950
724,6900,62,88000,Petrol,86,0,0,1300,3,1020,,Train Data,6900
725,8150,65,87821,Petrol,86,1,0,1300,3,1015,,Train Data,8150
726,10995,59,87654,Petrol,86,1,1,1300,5,1065,,Train Data,10995
727,8900,59,86888,Petrol,110,1,0,1600,3,1050,,Train Data,8900
728,9500,59,86871,Petrol,86,1,0,1300,5,1040,,Train Data,9500
729,8950,68,86714,Petrol,110,1,0,1600,4,1035,,Train Data,8950
730,11500,65,85889,Petrol,110,1,0,1600,3,1065,,Train Data,11500
731,10450,62,85000,Petrol,110,1,0,1600,3,1050,,Train Data,10450
732,10500,60,85000,Petrol,86,1,0,1300,3,1025,,Train Data,10500
733,9250,68,84976,Petrol,110,1,0,1600,4,1035,,Train Data,9250
734,10950,65,84558,Petrol,110,1,0,1600,5,1120,,Train Data,10950
735,10450,62,84549,Petrol,110,1,0,1600,5,1075,,Train Data,10450
736,9250,68,84482,Petrol,110,1,0,1600,5,1075,,Train Data,9250
737,8750,62,83908,Petrol,110,1,0,1600,5,1070,,Train Data,8750
738,8750,67,83560,Petrol,86,0,0,1300,3,1015,,Train Data,8750
739,9800,68,83000,Petrol,107,1,1,1600,5,1100,,Train Data,9800
740,8250,64,82723,Petrol,86,0,0,1300,3,1015,,Train Data,8250
741,10450,62,82421,Petrol,110,1,0,1600,3,1065,,Train Data,10450
742,9750,58,82254,Petrol,110,0,0,1600,5,1050,,Train Data,9750
743,8950,61,82115,Petrol,110,1,0,1600,3,1055,,Train Data,8950
744,7450,65,82000,Petrol,86,1,0,1300,3,1015,,Train Data,7450
745,8450,68,81965,Petrol,86,1,0,1300,5,1035,,Train Data,8450
746,8250,55.67215569,81250,Petrol,110,0,0,1600,3,1050,,Train Data,8250
747,10950,65,81192,Petrol,110,1,0,1600,3,1065,,Train Data,10950
748,8950,61,81170,Petrol,110,1,0,1600,4,1040,,Train Data,8950
749,8750,66,81083,Petrol,86,0,0,1300,3,1015,,Train Data,8750
750,10450,61,80714,Petrol,110,1,0,1600,5,1075,,Train Data,10450
751,10950,57,80470,Petrol,110,0,0,1600,5,1085,,Train Data,10950
752,8450,65,80439,Petrol,110,1,0,1600,4,1035,,Train Data,8450
753,9950,59,80430,Petrol,110,1,0,1600,3,1065,,Train Data,9950
754,9950,55.67215569,80426,Petrol,110,1,0,1600,3,1055,,Train Data,9950
755,8750,62,80265,Petrol,86,0,0,1300,3,1015,,Train Data,8750
756,9950,65,80153,Petrol,110,0,0,1600,5,1070,,Train Data,9950
757,9500,68,80121,Petrol,110,0,0,1600,5,1070,,Train Data,9500
758,8250,65,80086,Petrol,110,1,0,1600,4,1035,,Train Data,8250
759,10950,62,80000,Petrol,110,1,0,1600,5,1075,,Train Data,10950
760,7950,60,80000,Petrol,86,0,0,1300,5,1015,,Train Data,7950
761,8250,65,80000,Petrol,86,1,0,1300,2,1015,,Train Data,8250
762,9895,67,79858,Petrol,110,1,0,1600,4,1040,,Train Data,9895
763,9130,67,79762,Petrol,86,1,0,1300,3,1015,,Train Data,9130
764,10950,59,79660,Petrol,86,0,1,1300,5,1065,,Train Data,10950
765,10500,60,79150,Petrol,110,1,0,1600,5,1075,,Train Data,10500
766,8900,61,79000,Petrol,110,1,0,1600,3,1050,,Train Data,8900
767,9500,57,78955,Petrol,86,1,0,1300,5,1045,,Train Data,9500
768,10950,59,78750,Diesel,90,1,0,1975,5,1155,,Train Data,10950
769,7950,68,78521,Petrol,86,0,0,1300,3,1015,,Train Data,7950
770,7950,64,78356,Petrol,86,1,0,1300,3,1015,,Train Data,7950
771,7950,65,78076,Petrol,86,1,0,1300,3,1015,,Train Data,7950
772,9500,55.67215569,78063,Petrol,107,1,1,1600,5,1100,,Train Data,9500
773,10950,55.67215569,77821,Petrol,110,1,0,1600,5,1075,,Train Data,10950
774,9750,68,77695,Petrol,110,1,0,1600,4,1035,,Train Data,9750
775,9750,65,77500,Petrol,110,1,0,1600,3,1050,,Train Data,9750
776,9450,63,77457,Petrol,110,1,0,1600,3,1055,,Train Data,9450
777,8950,68,77029,Petrol,86,1,0,1300,3,1015,,Train Data,8950
778,8950,68,77008,Petrol,86,1,0,1300,3,1015,,Train Data,8950
779,8900,66,76791,Petrol,110,1,0,1600,5,1070,,Train Data,8900
780,9950,61,76700,Petrol,86,1,0,1300,5,1035,,Train Data,9950
781,8750,67,76569,Petrol,86,1,0,1300,3,1020,,Train Data,8750
782,8950,59,76162,Petrol,110,1,0,1600,5,1075,,Train Data,8950
783,8990,65,76155,Petrol,110,1,0,1600,4,1035,,Train Data,8990
784,8950,61,75609,Petrol,86,1,0,1300,3,1015,,Train Data,8950
785,8950,62,75569,Diesel,72,1,0,2000,3,1120,,Train Data,8950
786,9950,55.67215569,75429,Petrol,110,1,0,1600,3,1065,,Train Data,9950
787,9900,68,75000,Petrol,110,1,0,1600,5,1075,,Train Data,9900
788,8950,65,75000,Petrol,86,0,0,1300,3,1015,,Train Data,8950
789,8950,62,75000,Petrol,110,1,0,1600,5,1070,,Train Data,8950
790,9500,66,74963,Petrol,107,0,1,1600,3,1085,,Train Data,9500
791,7950,68,74889,Petrol,86,1,0,1300,3,1015,,Train Data,7950
792,7750,55.67215569,74875,Petrol,110,0,0,1600,5,1070,,Train Data,7750
793,8950,63,74747,Petrol,110,1,0,1600,5,1075,,Train Data,8950
794,11950,60,74720,Petrol,110,1,0,1600,5,1085,,Train Data,11950
795,8950,62,74457,Petrol,110,0,0,1600,5,1075,,Train Data,8950
796,11950,60,74337,Petrol,86,0,0,1300,5,1035,,Train Data,11950
797,8950,68,74308,Petrol,110,0,0,1600,3,1050,,Train Data,8950
798,9950,64,74193,Petrol,110,1,0,1600,3,1050,,Train Data,9950
799,8250,65,74179,Petrol,110,1,0,1600,3,1050,,Train Data,8250
800,8995,67,73936,Petrol,86,1,0,1300,5,1050,,Train Data,8995
801,9995,61,73894,Petrol,110,1,0,1600,3,1065,,Train Data,9995
802,9250,64,73500,Petrol,110,1,0,1600,3,1050,,Train Data,9250
803,10950,64,73376,Petrol,110,0,0,1600,5,1070,,Train Data,10950
804,8900,55.67215569,73300,Petrol,86,1,0,1300,3,1015,,Train Data,8900
805,9500,55.67215569,73172,Petrol,110,1,0,1600,5,1075,,Train Data,9500
806,9950,58,72928,Petrol,110,1,0,1600,5,1075,,Train Data,9950
807,7950,67,72880,Petrol,86,1,0,1332,3,1015,,Train Data,7950
808,8250,63,72522,Petrol,110,1,0,1600,3,1050,,Train Data,8250
809,9450,64,72000,Petrol,86,1,0,1300,3,1015,,Train Data,9450
810,7950,57,72000,Petrol,86,0,0,1300,3,1015,,Train Data,7950
811,9500,59,71366,Petrol,110,0,0,1600,3,1065,,Train Data,9500
812,8950,65,71317,Petrol,110,1,0,1600,3,1050,,Train Data,8950
813,10950,62,71000,Petrol,110,0,0,1600,5,1070,,Train Data,10950
814,8950,60,70954,Petrol,110,0,0,1600,3,1050,,Train Data,8950
815,9450,63,70908,Petrol,86,0,0,1300,5,1035,,Train Data,9450
816,8000,58,70560,Petrol,110,1,0,1600,3,1050,,Train Data,8000
817,9900,67,70552,Petrol,110,0,0,1600,5,1075,,Train Data,9900
818,8950,62,70500,Petrol,110,1,0,1600,5,1035,,Train Data,8950
819,10900,60,70453,Diesel,72,0,0,2000,5,1135,,Train Data,10900
820,9450,59,70218,Petrol,110,1,0,1600,3,1050,,Train Data,9450
821,8450,64,70116,Petrol,110,1,0,1600,4,1035,,Train Data,8450
822,9500,65,70068,Petrol,110,1,0,1600,5,1075,,Train Data,9500
823,10500,67,70000,Petrol,107,1,1,1587,3,1065,,Train Data,10500
824,6950,68,70000,Petrol,86,1,0,1300,3,1015,,Train Data,6950
825,9750,68,69103,Petrol,110,0,0,1600,4,1035,,Train Data,9750
826,6950,58,69022,Petrol,86,1,0,1300,5,1035,,Train Data,6950
827,9650,67,69000,Petrol,110,1,0,1600,3,1065,,Train Data,9650
828,9950,68,68865,Petrol,110,1,0,1600,3,1065,,Train Data,9950
829,9250,58,68723,Petrol,86,0,0,1300,3,1025,,Train Data,9250
830,8950,63,68453,Petrol,110,1,0,1600,5,1070,,Train Data,8950
831,9900,63,68238,Petrol,86,0,0,1300,5,1050,,Train Data,9900
832,10995,63,68153,Petrol,110,1,0,1600,5,1085,,Train Data,10995
833,10500,65,68000,Petrol,110,0,0,1600,5,1075,,Train Data,10500
834,8950,65,68000,Petrol,86,1,0,1300,3,1015,,Train Data,8950
835,9750,67,67762,Petrol,110,1,0,1600,3,1065,,Train Data,9750
836,10950,68,67146,Petrol,110,1,0,1600,5,1075,,Train Data,10950
837,9750,67,67110,Petrol,86,1,0,1300,5,1035,,Train Data,9750
838,9950,59,67010,Petrol,110,1,0,1600,3,1065,,Train Data,9950
839,10500,65,67003,Petrol,110,1,0,1600,4,1035,,Train Data,10500
840,10400,68,66785,Petrol,86,0,1,1300,3,1045,,Train Data,10400
841,8800,68,66550,Petrol,86,0,0,1332,3,1010,,Train Data,8800
842,10500,61,66259,Petrol,110,1,0,1600,3,1065,,Train Data,10500
843,9250,62,66082,Petrol,110,1,0,1600,5,1070,,Train Data,9250
844,7800,65,66000,Petrol,86,1,0,1300,3,1015,,Train Data,7800
845,9950,61,66000,Petrol,110,0,0,1600,3,1050,,Train Data,9950
846,10750,63,65896,Petrol,110,1,0,1600,3,1065,,Train Data,10750
847,10950,67,65785,Petrol,110,1,0,1600,5,1075,,Train Data,10950
848,9950,65,65513,Petrol,110,1,1,1600,4,1070,,Train Data,9950
849,9950,59,65463,Petrol,110,1,0,1600,5,1070,,Train Data,9950
850,8100,55.67215569,65400,Petrol,86,1,0,1300,4,1000,,Train Data,8100
851,9250,60,65259,Petrol,110,1,0,1600,3,1050,,Train Data,9250
852,7800,64,65000,Petrol,110,1,0,1600,3,1050,,Train Data,7800
853,9000,68,65000,Petrol,110,0,0,1600,5,1070,,Train Data,9000
854,8950,57,65000,Petrol,110,0,0,1600,4,1035,,Train Data,8950
855,8950,62,64966,Petrol,86,1,0,1300,3,1020,,Train Data,8950
856,9950,68,64950,Petrol,110,1,0,1600,5,1075,,Train Data,9950
857,8500,60,64914,Petrol,110,1,0,1600,5,1070,,Train Data,8500
858,7995,62,64797,Petrol,110,1,0,1600,5,1075,,Train Data,7995
859,8750,65,64772,Petrol,110,1,0,1600,3,1050,,Train Data,8750
860,9750,63,64690,Petrol,86,0,0,1300,3,1020,,Train Data,9750
861,10950,65,64630,Petrol,110,0,0,1600,5,1070,,Train Data,10950
862,9750,67,64613,Petrol,110,1,0,1600,5,1085,,Train Data,9750
863,8200,60,64383,Petrol,86,1,0,1300,3,1015,,Train Data,8200
864,8950,68,64000,Petrol,110,1,0,1600,5,1075,,Train Data,8950
865,9500,66,63881,Petrol,86,0,0,1300,3,1015,,Train Data,9500
866,10950,58,63870,Diesel,72,0,0,2000,5,1135,,Train Data,10950
867,9750,66,63328,Petrol,86,0,1,1300,5,1065,,Train Data,9750
868,9950,65,63000,Petrol,86,1,1,1300,5,1065,,Train Data,9950
869,10450,55.67215569,63000,Petrol,86,0,1,1300,3,1050,,Train Data,10450
870,9850,65,62396,Petrol,110,0,0,1600,3,1050,,Train Data,9850
871,9450,62,62377,Petrol,110,1,0,1600,5,1075,,Train Data,9450
872,10295,67,62316,Petrol,110,1,0,1600,3,1050,,Train Data,10295
873,9750,68,62292,Petrol,110,1,0,1600,3,1065,,Train Data,9750
874,8950,65,62225,Petrol,110,1,0,1600,3,1050,,Train Data,8950
875,9900,68,62222,Petrol,110,0,0,1600,5,1075,,Train Data,9900
876,8750,66,62135,Petrol,86,1,0,1300,5,1035,,Train Data,8750
877,9950,58,62024,Petrol,110,1,0,1600,5,1075,,Train Data,9950
878,8500,60,61977,Petrol,86,1,0,1300,3,1015,,Train Data,8500
879,9950,62,61930,Petrol,110,1,0,1600,4,1035,,Train Data,9950
880,10950,57,61682,Petrol,110,0,0,1600,3,1050,,Train Data,10950
881,9795,68,61568,Petrol,110,1,0,1600,4,1035,,Train Data,9795
882,8750,68,61504,Petrol,110,1,0,1600,4,1035,,Train Data,8750
883,8250,65,61384,Petrol,110,1,0,1600,3,1050,,Train Data,8250
884,9950,58,61343,Petrol,110,1,0,1600,5,1075,,Train Data,9950
885,9950,62,61254,Petrol,110,0,0,1600,5,1075,,Train Data,9950
886,10500,59,61166,Petrol,110,1,0,1600,3,1050,,Train Data,10500
887,9750,62,61149,Petrol,86,1,0,1300,5,1040,,Train Data,9750
888,11250,61,61144,Petrol,110,1,0,1600,5,1090,,Train Data,11250
889,8900,59,61127,Petrol,110,1,0,1600,3,1050,,Train Data,8900
890,7950,60,61100,Petrol,86,1,0,1300,3,1015,,Train Data,7950
891,11500,68,61100,Petrol,110,1,0,1600,5,1075,,Train Data,11500
892,9450,57,61000,Petrol,110,1,0,1600,3,1050,,Train Data,9450
893,7995,65,60724,Petrol,86,1,0,1300,3,1015,,Train Data,7995
894,10995,59,60708,Petrol,86,1,0,1300,5,1045,,Train Data,10995
895,8950,61,60532,Petrol,110,1,0,1600,3,1050,,Train Data,8950
896,8250,55.67215569,60000,Petrol,86,0,1,1300,4,1030,,Train Data,8250
897,8950,66,60000,Petrol,86,1,0,1300,3,1015,,Train Data,8950
898,8950,65,60000,Petrol,86,1,0,1300,3,1015,,Train Data,8950
899,9500,62,59295,Petrol,86,0,0,1300,5,1035,,Train Data,9500
900,7500,65,59264,Petrol,86,0,0,1300,3,1015,,Train Data,7500
901,8950,63,59000,Petrol,110,0,0,1600,3,1050,,Train Data,8950
902,9950,63,59000,Petrol,86,1,0,1300,5,1035,,Train Data,9950
903,9750,65,59000,Petrol,110,0,0,1600,5,1075,,Train Data,9750
904,9450,61,59000,Petrol,110,1,0,1600,5,1070,,Train Data,9450
905,9950,65,59000,Petrol,110,0,0,1600,3,1050,,Train Data,9950
906,9750,68,58860,Petrol,110,1,0,1600,3,1055,,Train Data,9750
907,8950,65,58829,Petrol,110,0,0,1600,3,1050,,Train Data,8950
908,8250,66,58654,Petrol,110,1,0,1600,5,1070,,Train Data,8250
909,7750,65,58300,Petrol,86,1,0,1300,3,1015,,Train Data,7750
910,8950,60,58269,Petrol,110,1,0,1600,3,1050,,Train Data,8950
911,9950,64,58136,Petrol,110,1,0,1600,5,1075,,Train Data,9950
912,9450,66,58113,Petrol,107,1,1,1600,3,1085,,Train Data,9450
913,12950,67,58058,Petrol,110,1,0,1600,3,1065,,Train Data,12950
914,9950,58,58000,Petrol,110,1,0,1600,3,1050,,Train Data,9950
915,10495,62,58000,Petrol,110,1,0,1600,3,1065,,Train Data,10495
916,7950,68,57565,Petrol,86,1,0,1300,5,1035,,Train Data,7950
917,10500,63,57413,Petrol,107,0,1,1600,5,1115,,Train Data,10500
918,8950,65,57374,Petrol,110,1,0,1600,5,1075,,Train Data,8950
919,9900,62,57179,Petrol,110,1,0,1600,5,1075,,Train Data,9900
920,9995,61,57169,Petrol,110,1,0,1600,3,1065,,Train Data,9995
921,9950,63,57124,Petrol,110,1,0,1600,3,1065,,Train Data,9950
922,9950,63,57000,Petrol,110,1,0,1600,3,1050,,Train Data,9950
923,8250,67,57000,Petrol,110,0,0,1600,3,1050,,Train Data,8250
924,9950,63,57000,Petrol,86,1,0,1300,5,1035,,Train Data,9950
925,8950,59,56259,Petrol,86,0,0,1300,3,1015,,Train Data,8950
926,10950,62,56209,Petrol,107,1,1,1600,3,1080,,Train Data,10950
927,9250,67,56074,Petrol,86,0,0,1300,4,1000,,Train Data,9250
928,9950,63,55942,Petrol,110,1,0,1600,5,1070,,Train Data,9950
929,9995,57,55844,Petrol,86,1,0,1300,5,1045,,Train Data,9995
930,8750,61,55747,Petrol,86,0,0,1300,3,1020,,Train Data,8750
931,10950,58,55478,Petrol,86,0,0,1300,5,1045,,Train Data,10950
932,10350,55.67215569,55085,Petrol,107,0,1,1600,5,1105,,Train Data,10350
933,9950,65,55061,Petrol,110,1,0,1600,5,1070,,Train Data,9950
934,8950,65,55000,Petrol,86,1,0,1300,3,1015,,Train Data,8950
935,10950,57,55000,Petrol,110,0,0,1600,5,1075,,Train Data,10950
936,10950,63,54936,Petrol,110,1,0,1600,5,1075,,Train Data,10950
937,8950,68,54875,Petrol,110,1,0,1600,5,1070,,Train Data,8950
938,8900,67,54847,Petrol,110,0,0,1600,3,1050,,Train Data,8900
939,10250,60,54554,Petrol,110,1,0,1600,3,1065,,Train Data,10250
940,9450,61,54125,Petrol,110,1,0,1600,5,1035,,Train Data,9450
941,9250,61,54000,Petrol,110,1,0,1600,3,1055,,Train Data,9250
942,10500,57,54000,Petrol,110,1,0,1600,5,1075,,Train Data,10500
943,7350,58,54000,Petrol,86,0,0,1300,5,1035,,Train Data,7350
944,10250,57,54000,Petrol,110,1,0,1600,3,1135,,Train Data,10250
945,10250,62,53285,Petrol,110,1,0,1600,5,1075,,Train Data,10250
946,11500,65,53053,Petrol,110,1,0,1600,5,1075,,Train Data,11500
947,8950,68,53000,Petrol,110,1,1,1587,3,1075,,Train Data,8950
948,7750,55.67215569,53000,Petrol,86,0,0,1300,3,1015,,Train Data,7750
949,9500,64,52968,Petrol,110,1,0,1600,3,1050,,Train Data,9500
950,8450,67,52800,Petrol,86,1,0,1300,3,1015,,Train Data,8450
951,8950,57,52548,Petrol,110,0,0,1600,3,1050,,Train Data,8950
952,8400,60,52487,Petrol,110,1,0,1600,4,1035,,Train Data,8400
953,9250,66,52383,Petrol,86,0,0,1300,3,1015,,Train Data,9250
954,8900,61,52112,Petrol,110,1,0,1600,4,1035,,Train Data,8900
955,8750,58,51712,Petrol,110,0,0,1600,3,1050,,Train Data,8750
956,10950,58,51421,Petrol,110,0,1,1600,5,1105,,Train Data,10950
957,8950,61,51235,Petrol,86,1,0,1300,4,1000,,Train Data,8950
958,8950,65,51000,Petrol,86,1,0,1300,3,1015,,Train Data,8950
959,8895,61,50925,Petrol,110,1,0,1600,5,1070,,Train Data,8895
960,9390,66,50806,Petrol,86,0,0,1300,3,1480,,Train Data,9390
961,8750,59,50469,Petrol,110,1,0,1600,5,1070,,Train Data,8750
962,9750,61,50173,Petrol,110,1,0,1600,5,1075,,Train Data,9750
963,9950,62,50000,Petrol,110,1,0,1600,5,1075,,Train Data,9950
964,10950,65,49942,Petrol,110,0,0,1600,3,1065,,Train Data,10950
965,9900,67,49585,Petrol,110,0,0,1600,5,1085,,Train Data,9900
966,9500,62,49258,Petrol,110,1,0,1600,4,1035,,Train Data,9500
967,9950,61,49000,Petrol,110,0,0,1600,3,1050,,Train Data,9950
968,9950,63,48738,Petrol,110,0,0,1600,5,1055,,Train Data,9950
969,10500,62,47750,Petrol,86,1,0,1300,5,1040,,Train Data,10500
970,9950,63,47612,Petrol,86,0,0,1300,3,1015,,Train Data,9950
971,10495,68,47500,Petrol,86,1,0,1300,5,1035,,Train Data,10495
972,9500,55.67215569,47237,Petrol,110,0,0,1600,3,1050,,Train Data,9500
973,8500,58,47171,Petrol,86,1,0,1300,3,1015,,Train Data,8500
974,10450,60,47060,Petrol,110,0,0,1600,4,1035,,Train Data,10450
975,8950,65,47014,Petrol,86,1,0,1300,3,1015,,Train Data,8950
976,9900,59,46929,Petrol,86,1,0,1300,3,1025,,Train Data,9900
977,8900,55.67215569,46000,Petrol,86,0,0,1300,5,1035,,Train Data,8900
978,8745,65,45681,Petrol,110,0,0,1600,3,1050,,Train Data,8745
979,8750,65,45549,Petrol,86,1,0,1300,3,1015,,Train Data,8750
980,10750,57,45000,Petrol,110,1,0,1600,5,1050,,Train Data,10750
981,9750,57,45000,Petrol,110,1,0,1600,3,1050,,Train Data,9750
982,8850,65,45000,Petrol,110,0,0,1600,5,1075,,Train Data,8850
983,7950,66,45000,Petrol,86,1,0,1300,5,1035,,Train Data,7950
984,9450,63,45000,Petrol,110,1,0,1600,4,1035,,Train Data,9450
985,9950,61,45000,Petrol,107,0,1,1600,3,1085,,Train Data,9950
986,8250,63,44944,Petrol,110,1,0,1600,4,1035,,Train Data,8250
987,9950,61,44597,Petrol,86,1,0,1300,3,1015,,Train Data,9950
988,9995,55.67215569,44458,Petrol,86,0,0,1300,3,1015,,Train Data,9995
989,9950,59,43818,Petrol,110,0,0,1600,5,1070,,Train Data,9950
990,10495,60,43426,Petrol,110,1,0,1600,5,1070,,Train Data,10495
991,7950,55.67215569,43000,Petrol,110,1,1,1600,4,1114,,Train Data,7950
992,8950,68,43000,Petrol,110,1,0,1600,5,1035,,Train Data,8950
993,9695,57,43000,Petrol,110,0,0,1600,5,1075,,Train Data,9695
994,7750,64,43000,Petrol,86,1,0,1300,3,1015,,Train Data,7750
995,9950,68,42750,Petrol,110,1,0,1600,3,1050,,Train Data,9950
996,9950,67,42102,Petrol,110,1,0,1600,5,1075,,Train Data,9950
997,9950,63,41586,Petrol,110,1,0,1600,5,1114,,Train Data,9950
998,9900,64,41200,Petrol,110,1,0,1600,5,1070,,Train Data,9900
999,10950,57,40214,Petrol,86,0,0,1300,3,1025,,Train Data,10950
1000,8950,60,40000,Petrol,86,1,0,1300,4,1000,,Train Data,8950
1001,8950,66,39222,Petrol,86,1,1,1300,3,1045,,Train Data,8950
1002,8250,66,39144,Petrol,110,1,0,1600,3,1050,,Train Data,8250
1003,10250,62,39000,Petrol,110,1,0,1600,5,1075,,Train Data,10250
1004,8750,61,38019,Petrol,110,1,0,1600,5,1070,,Train Data,8750
1005,9750,55.67215569,37759,Petrol,110,1,0,1600,5,1070,,Train Data,9750
1006,10950,61,37500,Petrol,110,0,0,1600,5,1085,,Train Data,10950
1007,10950,60,37111,Petrol,110,1,0,1600,3,1050,,Train Data,10950
1008,9750,62,37000,Petrol,86,0,0,1300,3,1015,,Train Data,9750
1009,8900,59,36954,Petrol,110,1,0,1600,3,1050,,Train Data,8900
1010,9500,60,36943,Petrol,110,0,0,1600,5,1070,,Train Data,9500
1011,9950,63,36923,Petrol,86,0,0,1300,5,1050,,Train Data,9950
1012,9950,66,36658,Petrol,110,0,0,1600,3,1050,,Train Data,9950
1013,8250,65,36000,Petrol,86,1,0,1300,3,1015,,Train Data,8250
1014,10450,65,36000,Petrol,110,1,0,1600,3,1065,,Train Data,10450
1015,10950,62,35512,Petrol,110,1,0,1600,3,1065,,Train Data,10950
1016,9250,65,35283,Petrol,86,1,0,1300,3,1015,,Train Data,9250
1017,8900,68,35000,Petrol,110,1,0,1600,3,1050,,Train Data,8900
1018,10900,57,35000,Petrol,86,1,0,1300,5,1045,,Train Data,10900
1019,9750,64,34114,Petrol,110,0,0,1600,3,1050,,Train Data,9750
1020,11950,58,34000,Petrol,110,0,0,1600,5,1075,,Train Data,11950
1021,7900,68,33847,Petrol,86,1,0,1300,4,1000,,Train Data,7900
1022,10900,57,33535,Petrol,110,0,0,1600,4,1035,,Train Data,10900
1023,10450,65,33000,Petrol,110,0,0,1600,3,1050,,Train Data,10450
1024,10950,59,32150,Petrol,110,1,0,1600,5,1085,,Train Data,10950
1025,9950,65,31588,Petrol,86,1,0,1300,3,1015,,Train Data,9950
1026,10750,55.67215569,31480,Petrol,110,1,0,1600,3,1065,,Train Data,10750
1027,9900,57,31307,Petrol,110,1,0,1600,5,1070,,Train Data,9900
1028,10750,68,31000,Petrol,110,1,0,1600,4,1035,,Train Data,10750
1029,10450,58,30634,Petrol,110,1,0,1600,5,1075,,Train Data,10450
1030,9450,68,30300,Petrol,86,1,0,1300,4,1000,,Train Data,9450
1031,10750,60,28500,Petrol,86,1,1,1300,3,1045,,Train Data,10750
1032,10950,60,28500,Petrol,110,0,0,1600,5,1075,,Train Data,10950
1033,10000,57,28000,Petrol,86,1,0,1300,3,1015,,Train Data,10000
1034,10500,68,26698,Petrol,110,0,0,1600,3,1055,,Train Data,10500
1035,12500,62,26000,Petrol,107,1,1,1600,3,1085,,Train Data,12500
1036,8950,62,25505,Petrol,86,1,0,1300,5,1035,,Train Data,8950
1037,10500,58,25000,Petrol,110,1,0,1600,5,1075,,Train Data,10500
1038,9245,66,22835,Petrol,110,1,0,1600,3,1050,,Train Data,9245
1039,10950,59,22705,Petrol,110,1,0,1600,5,1075,,Train Data,10950
1040,9500,55.67215569,22178,Petrol,86,1,0,1300,3,1015,,Train Data,9500
1041,10900,62,17345,Petrol,110,1,0,1600,3,1050,,Train Data,10900
1042,10950,67,15535,Petrol,86,1,1,1300,4,1030,,Train Data,10950
1043,9450,66,15110,Petrol,86,0,0,1300,5,1035,,Train Data,9450
1044,5900,73,232940,Diesel,72,0,0,2000,5,1172,,Train Data,5900
1045,6950,79,218118,Diesel,72,0,0,2000,5,1150,,Train Data,6950
1046,6000,78,217764,Diesel,72,1,0,2000,5,1135,,Train Data,6000
1047,5250,79,207114,CNG,110,1,0,1600,5,1114,,Train Data,5250
1048,4400,74,203254,Diesel,72,1,0,2000,3,1135,,Train Data,4400
1049,6750,77,63634,Diesel,72,1,0,2000,4,1100,,Train Data,6750
1050,8500,69,197501,Diesel,72,0,0,2000,5,1135,,Train Data,8500
1051,6150,80,194765,Diesel,72,0,0,2000,3,1120,,Train Data,6150
1052,6950,76,191620,Diesel,72,0,0,2000,5,1150,,Train Data,6950
1053,5750,76,183277,Diesel,72,0,0,2000,3,1115,,Train Data,5750
1054,8750,78,180378,Petrol,72,1,0,2000,4,1100,,Train Data,8750
1055,6500,70,178800,Diesel,72,0,0,2000,3,1115,,Train Data,6500
1056,5950,73,176177,Petrol,110,1,0,1600,5,1075,,Train Data,5950
1057,6500,78,176000,Petrol,86,0,0,1300,5,1035,,Train Data,6500
1058,10500,77,172980,Diesel,72,1,0,2000,5,1135,,Train Data,10500
1059,8500,77,170000,Diesel,72,0,0,2000,4,1100,,Train Data,8500
1060,7950,71,164000,Petrol,110,1,0,1600,3,1050,,Train Data,7950
1061,5800,78,161775,Petrol,86,1,0,1300,3,1015,,Train Data,5800
1062,6750,80,160000,Petrol,86,0,0,1300,3,1015,,Train Data,6750
1063,6950,78,159968,Diesel,72,0,0,2000,3,1115,,Train Data,6950
1064,5740,74,159908,Petrol,110,0,0,1600,3,1050,,Train Data,5740
1065,6550,73,158492,Petrol,86,0,0,1300,3,1015,,Train Data,6550
1066,8950,69,156204,Diesel,72,1,0,2000,3,1115,,Train Data,8950
1067,6750,73,156169,Petrol,86,1,0,1300,5,1035,,Train Data,6750
1068,7950,78,155210,Petrol,110,0,0,1600,3,1050,,Train Data,7950
1069,7950,69,155000,Diesel,72,0,0,2000,3,1115,,Train Data,7950
1070,7450,76,154900,Diesel,72,1,0,2000,5,1140,,Train Data,7450
1071,7750,70,151300,Diesel,72,1,0,2000,5,1150,,Train Data,7750
1072,6450,71,151000,CNG,110,1,0,1600,5,1094,,Train Data,6450
1073,7900,75,150000,Diesel,72,1,0,2000,3,1135,,Train Data,7900
1074,6900,69,146304,Diesel,72,1,0,2000,3,1115,,Train Data,6900
1075,5600,75,146197,Petrol,86,0,0,1300,3,1015,,Train Data,5600
1076,5950,77,145996,Petrol,110,0,0,1600,4,1035,,Train Data,5950
